Regime Information 
 Unit triggered from 130khz filter 
 Logged clicks regardless of ratio
Logged clicks regardless of click length
Logged clicks regardless of inter-click length
10 or 0.129 milli volts
Gain on Logger = 12 
50 us Minimum / 800 us Maximum
1000 us Minimum / 500000 us Maximum

Session start time 08:19:45:000000 01/05/2017 
 Session end time 21:42:10:000000 04/05/2017 
 Click Time,Click Length,Inter-Click Interval,Amplitude 130khz, Amplitude 60khz 
100889.303138,25,0.000808,0.142353,0.232941 
100889.304418,4,0.001280,0.142353,0.168235 
100889.304629,46,0.000211,0.168235,0.168235 
100894.245002,21,4.940373,0.168235,0.310588 
100950.069222,38,55.824219,0.220000,0.323529 
100951.437416,10,1.368194,0.155294,0.194118 
100951.437720,63,0.000304,0.194118,0.245882 
100951.997762,10,0.560042,0.155294,0.155294 
100952.032075,3,0.034313,0.142353,0.116471 
100952.036196,14,0.004121,0.142353,0.129412 
100952.045514,12,0.009318,0.168235,0.116471 
100952.050145,33,0.004631,0.181176,0.168235 
100952.108921,97,0.058776,0.310588,0.414118 
100952.613892,22,0.504971,0.129412,0.090588 
100952.631237,52,0.017345,0.207059,0.220000 
100954.074216,13850,1.442979,0.271765,0.414118 
100958.487416,14,4.413200,0.181176,0.103529 
100962.452299,11,3.964883,0.129412,0.737647 
100962.455966,21,0.003667,0.116471,0.064706 
100984.862866,4,22.406900,0.116471,0.077647 
100988.761595,124,3.898729,0.207059,0.452941 
100998.033823,29,9.272228,0.168235,0.388235 
100999.169741,36,1.135918,0.168235,0.194118 
100999.378525,177,0.208784,0.116471,0.362353 
100999.379489,148,0.000964,0.647059,0.983529 
100999.380152,50,0.000663,0.362353,0.530588 
100999.380444,2,0.000292,0.142353,0.323529 
100999.381267,3,0.000823,0.142353,0.323529 
100999.381675,5,0.000408,0.168235,0.452941 
100999.382278,4,0.000603,0.142353,0.284706 
100999.382832,13,0.000554,0.168235,0.181176 
100999.384455,1,0.001623,0.116471,0.323529 
101000.378791,66,0.994336,0.271765,0.918824 
101000.523772,7,0.144981,0.116471,0.323529 
101000.527467,65,0.003695,0.181176,0.207059 
101000.528268,10,0.000801,0.155294,0.181176 
101000.530451,32,0.002183,0.155294,0.181176 
101000.535614,30,0.005163,0.168235,0.220000 
101000.537647,10,0.002033,0.142353,0.284706 
101000.692039,14,0.154392,0.129412,0.970588 
101001.223512,7,0.531473,0.129412,0.155294 
101001.499844,42,0.276332,0.207059,0.090588 
101001.607004,3,0.107160,0.129412,0.103529 
101002.332002,57,0.724998,0.181176,0.142353 
101003.843300,29,1.511298,0.207059,0.220000 
101003.843703,39,0.000403,0.181176,0.569412 
101003.846757,1,0.003054,0.349412,0.504706 
101005.041995,3,1.195238,0.142353,0.103529 
101005.399052,62,0.357057,0.271765,0.181176 
101005.400773,39,0.001721,0.207059,0.090588 
101005.404648,4,0.003875,0.142353,0.077647 
101033.222807,3,27.818159,0.155294,0.194118 
101033.228036,85,0.005229,0.375294,0.194118 
101040.291876,37,7.063840,0.181176,0.323529 
101040.293511,51,0.001635,0.245882,0.297647 
101040.293953,54,0.000442,0.271765,0.142353 
101040.294758,162,0.000805,1.074118,0.660000 
101040.295149,108,0.000391,0.336471,0.258824 
101040.295593,90,0.000444,0.310588,0.155294 
101040.296202,22,0.000609,0.168235,0.232941 
101052.357287,56,12.061085,0.155294,0.336471 
101078.541726,32,26.184439,0.245882,0.129412 
101079.274114,66,0.732388,0.181176,0.194118 
101079.355230,35,0.081116,0.181176,0.504706 
101079.637305,2,0.282075,0.116471,0.181176 
101079.642037,4,0.004732,0.155294,0.155294 
101081.827427,22,2.185390,0.129412,0.181176 
101081.885202,98,0.057775,0.310588,0.194118 
101081.890125,1,0.004923,0.129412,0.168235 
101081.894947,40,0.004822,0.207059,0.310588 
101082.833816,18,0.938869,0.129412,0.284706 
101095.889451,17,13.055635,0.155294,0.051765 
101095.890603,73,0.001152,0.349412,0.155294 
101102.274980,39,6.384377,0.207059,0.181176 
101103.549618,13,1.274638,0.168235,0.168235 
101109.076018,36,5.526400,0.245882,0.155294 
101109.077314,6,0.001296,0.142353,0.129412 
101110.986032,47,1.908718,0.232941,0.142353 
101110.987253,43,0.001221,0.207059,0.129412 
101111.103870,38,0.116617,0.155294,0.064706 
101111.104778,31,0.000908,0.181176,0.090588 
101156.849721,2,45.744942,0.129412,0.194118 
101168.805045,10,11.955324,0.155294,0.155294 
101168.808717,21,0.003672,0.168235,0.142353 
101173.061429,7,4.252712,0.155294,0.181176 
101174.412893,21,1.351464,0.168235,0.284706 
101174.416677,75,0.003784,0.194118,0.207059 
101174.417008,103,0.000331,0.194118,0.116471 
101175.742040,40,1.325032,0.232941,0.478824 
101180.509167,14,4.767127,0.155294,0.388235 
101180.891042,108,0.381875,0.310588,1.332941 
101180.928262,68,0.037220,0.194118,0.245882 
101180.931847,28,0.003585,0.142353,0.362353 
101184.145714,4,3.213867,0.155294,0.271765 
101185.443154,45,1.297440,0.375294,1.423529 
101185.443519,3,0.000365,0.155294,0.103529 
101217.265994,7,31.822475,0.440000,1.514118 
101229.188477,11,11.922483,0.155294,0.181176 
101236.650363,99,7.461886,0.362353,0.724706 
101236.678008,141,0.027645,0.931765,1.514118 
101236.681050,75,0.003042,0.427059,0.776471 
101251.212218,4,14.531168,0.142353,0.245882 
101254.707306,18,3.495088,0.155294,0.077647 
101255.527209,6,0.819903,0.168235,0.388235 
101255.528697,41,0.001488,0.168235,0.129412 
101255.535699,15,0.007002,0.181176,0.207059 
101255.536180,2,0.000481,0.129412,0.051765 
101256.735760,38,1.199580,0.207059,0.194118 
101256.741004,107,0.005244,0.504706,0.194118 
101258.243694,36,1.502690,0.181176,0.220000 
101259.344763,7,1.101069,0.142353,0.142353 
101259.346590,33,0.001827,0.181176,0.207059 
101259.776887,15,0.430297,0.129412,0.504706 
101272.559982,6,12.783095,0.129412,0.207059 
101272.561294,32,0.001312,0.181176,0.155294 
101272.562438,24,0.001144,0.181176,0.207059 
101276.474439,25,3.912001,0.181176,0.090588 
101277.473395,39,0.998956,0.220000,0.595294 
101278.748935,50,1.275540,0.478824,0.427059 
101307.493202,101,28.744267,0.297647,0.595294 
101312.931561,11,5.438359,0.142353,0.271765 
101312.932868,1,0.001307,0.129412,0.142353 
101322.271203,5,9.338335,0.142353,0.077647 
101322.275402,38,0.004199,0.207059,0.116471 
101334.095202,1,11.819800,0.116471,0.103529 
101334.096601,27,0.001399,0.116471,0.245882 
101334.097120,249,0.000519,0.388235,0.440000 
101334.098170,307,0.001050,1.177647,0.750588 
101334.099078,2,0.000908,0.129412,0.258824 
101334.102522,16,0.003444,0.129412,0.194118 
101384.723689,11,50.621166,0.155294,0.116471 
101399.573690,56,14.850001,0.194118,0.647059 
101399.607277,1,0.033587,0.142353,0.168235 
101417.586265,18,17.978989,0.168235,0.103529 
101417.596893,32,0.010628,0.194118,0.284706 
101433.112608,5,15.515715,0.142353,0.220000 
101433.228525,42,0.115917,0.194118,0.181176 
101437.990651,63,4.762126,0.232941,0.207059 
101457.393189,11,19.402538,0.375294,1.423529 
101499.168175,20,41.774986,0.142353,0.090588 
101522.192888,7,23.024714,0.155294,0.867059 
101538.456920,6,16.264032,0.155294,0.698824 
101559.710751,18,21.253832,0.194118,0.155294 
101559.715843,19,0.005092,0.129412,0.155294 
101570.394816,34,10.678973,0.181176,0.776471 
101590.567047,35,20.172232,0.207059,0.271765 
101595.350517,46,4.783470,0.232941,0.750588 
101611.382961,8,16.032444,0.116471,0.181176 
101611.383883,51,0.000922,0.271765,0.220000 
101620.540135,1,9.156252,0.129412,0.271765 
101633.495265,0,12.955130,0.142353,0.181176 
101635.798274,39,2.303009,0.232941,0.168235 
101635.802971,29,0.004697,0.155294,0.103529 
101638.463513,4,2.660542,0.142353,0.828235 
101638.794981,9,0.331468,0.168235,0.129412 
101639.869508,99,1.074527,0.271765,0.116471 
101639.870454,24,0.000946,0.181176,0.116471 
101639.872613,10,0.002159,0.129412,0.116471 
101639.873554,76,0.000941,0.232941,0.116471 
101639.873840,31,0.000286,0.142353,0.129412 
101639.874278,278,0.000438,0.543529,0.375294 
101639.874761,27,0.000483,0.181176,0.194118 
101639.875584,24,0.000823,0.155294,0.168235 
101639.875900,265,0.000316,0.323529,0.245882 
101643.716219,14,3.840319,0.155294,0.116471 
101655.434544,15,11.718325,0.116471,0.323529 
101655.437889,6,0.003345,0.142353,0.336471 
101662.769261,9,7.331372,0.142353,0.310588 
101662.770503,77,0.001242,0.349412,0.323529 
101662.770785,3,0.000282,0.194118,0.440000 
101662.771044,22,0.000259,0.142353,0.129412 
101664.045343,8,1.274299,0.129412,0.271765 
101664.072819,3,0.027476,0.142353,0.491765 
101664.079269,4,0.006450,0.168235,0.297647 
101700.998946,29,36.919678,0.207059,0.207059 
101764.270627,5,63.271683,0.129412,0.116471 
101825.633323,34,61.362698,0.271765,1.255294 
101893.367432,5,67.734108,0.129412,0.388235 
101916.167668,51,22.800236,0.194118,0.427059 
101952.299197,9,36.131531,0.116471,0.038824 
101952.710548,1,0.411351,0.116471,0.116471 
101954.008898,15,1.298350,0.168235,1.022353 
101954.135320,4,0.126422,0.129412,0.323529 
101982.867024,15,28.731705,0.168235,0.271765 
101982.873711,10,0.006687,0.116471,0.362353 
101982.883067,7,0.009356,0.155294,0.310588 
101983.032681,9,0.149614,0.142353,0.349412 
101983.034346,41,0.001665,0.194118,0.349412 
101987.392303,8,4.357957,0.142353,0.142353 
101987.395075,29,0.002772,0.142353,0.582353 
101987.396538,9,0.001463,0.155294,0.323529 
101987.398436,5,0.001898,0.155294,0.297647 
101987.407956,27,0.009520,0.194118,0.271765 
101987.408541,8,0.000585,0.129412,0.155294 
101987.410321,69,0.001780,0.336471,0.220000 
101987.411625,78,0.001304,0.310588,0.245882 
101987.478808,33,0.067183,0.207059,0.349412 
101996.865777,1,9.386969,0.116471,0.142353 
101997.064876,9,0.199099,0.155294,0.116471 
101997.070630,6,0.005754,0.129412,0.090588 
102007.442843,88,10.372213,0.155294,0.168235 
102022.993437,21,15.550594,0.142353,0.155294 
102022.998467,1,0.005030,0.129412,0.194118 
102024.328524,36,1.330057,0.129412,0.194118 
102024.330271,36,0.001747,0.142353,0.181176 
102024.333150,58,0.002879,0.232941,0.194118 
102024.334314,26,0.001164,0.155294,0.168235 
102024.376166,45,0.041852,0.194118,0.698824 
102045.110001,11,20.733835,0.155294,0.996471 
102062.668778,20,17.558777,0.142353,0.245882 
102089.158237,41,26.489458,0.181176,0.103529 
102122.117605,14,32.959370,0.142353,0.647059 
102122.122154,67,0.004549,0.142353,0.530588 
102123.271580,31,1.149426,0.181176,0.258824 
102123.346254,3,0.074674,0.142353,0.336471 
102210.457612,14,87.111359,0.116471,0.672941 
102226.494067,31,16.036455,0.142353,0.672941 
102227.476710,1,0.982643,0.129412,0.142353 
102247.013234,18,19.536524,0.155294,0.155294 
102253.801383,6,6.788149,0.129412,0.258824 
102285.245257,19,31.443874,0.168235,0.297647 
102285.656838,6,0.411581,0.129412,0.194118 
102309.813172,19,24.156334,0.168235,0.090588 
102311.920344,28,2.107172,0.168235,0.297647 
102311.924323,92,0.003979,0.271765,0.362353 
102313.091635,0,1.167312,0.116471,0.051765 
102315.258933,30,2.167298,0.142353,0.064706 
102316.702872,4,1.443939,0.116471,0.142353 
102316.714658,3,0.011786,0.142353,0.129412 
102318.833285,33,2.118627,0.323529,0.336471 
102318.840276,17,0.006991,0.168235,0.220000 
102318.903840,15,0.063564,0.155294,0.142353 
102318.904135,149,0.000295,0.608235,0.336471 
102318.904677,56,0.000542,0.323529,0.220000 
102318.904970,12,0.000293,0.245882,0.310588 
102318.906902,43,0.001932,0.271765,0.232941 
102318.907153,9,0.000251,0.155294,0.155294 
102331.147735,185,12.240582,0.802353,0.478824 
102346.023988,26,14.876253,0.155294,0.129412 
102346.025917,6,0.001929,0.116471,0.090588 
102346.026411,3,0.000494,0.142353,0.103529 
102355.053149,11,9.026738,0.142353,0.336471 
102355.075217,21,0.022068,0.155294,0.349412 
102356.297836,15,1.222619,0.129412,0.077647 
102356.299293,5,0.001457,0.142353,0.142353 
102356.299503,3,0.000210,0.181176,0.207059 
102356.299818,8,0.000315,0.207059,0.181176 
102356.300692,16,0.000874,0.155294,0.168235 
102356.301426,10,0.000734,0.129412,0.194118 
102356.302612,75,0.001186,0.375294,0.388235 
102366.886368,59,10.583756,0.142353,0.064706 
102369.141782,16,2.255414,0.543529,1.695294 
102379.885256,52,10.743474,0.181176,0.556471 
102380.827188,7,0.941932,0.129412,0.077647 
102382.627824,4,1.800636,0.129412,0.362353 
102383.266107,22,0.638283,0.168235,0.388235 
102440.047451,17,56.781345,0.194118,0.362353 
102440.048312,35,0.000861,0.142353,0.284706 
102440.048621,95,0.000309,0.271765,0.517647 
102440.051699,47,0.003078,0.142353,0.336471 
102454.418073,20,14.366374,0.168235,0.142353 
102464.082003,10,9.663930,0.142353,0.297647 
102464.082818,53,0.000815,0.194118,0.245882 
102464.084009,33,0.001191,0.271765,0.310588 
102464.084459,11,0.000450,0.142353,0.142353 
102505.785739,41,41.701279,0.232941,0.271765 
102594.623348,50,88.837608,0.245882,0.582353 
102594.629011,8,0.005663,0.129412,0.232941 
102594.629450,27,0.000439,0.142353,0.271765 
102594.631092,51,0.001642,0.220000,0.245882 
102612.171964,1,17.540873,0.116471,0.064706 
102622.751027,3,10.579063,0.116471,0.116471 
102622.754081,10,0.003054,0.142353,0.142353 
102698.498683,71,75.744598,0.155294,0.220000 
102698.500282,6,0.001599,0.129412,0.155294 
102716.722448,8,18.222166,0.194118,0.232941 
102716.745710,17,0.023262,0.181176,0.440000 
102718.883006,19,2.137296,0.181176,0.271765 
102732.729607,6,13.846601,0.129412,0.155294 
102732.735630,6,0.006023,0.155294,0.155294 
102736.847296,19,4.111666,0.155294,0.207059 
102736.847620,35,0.000324,0.129412,0.194118 
102736.848155,11,0.000535,0.142353,0.401176 
102743.685621,33,6.837466,0.297647,0.168235 
102743.739735,32,0.054114,0.168235,0.064706 
102784.049284,51,40.309547,0.232941,0.685882 
102784.168225,16,0.118941,0.181176,0.232941 
102784.170015,64,0.001790,0.362353,0.918824 
102784.170637,172,0.000622,0.660000,0.465882 
102784.171014,62,0.000377,0.323529,0.258824 
102784.171380,113,0.000366,0.310588,0.297647 
102784.172047,2,0.000667,0.323529,0.530588 
102784.172676,34,0.000629,0.672941,0.336471 
102784.173038,66,0.000362,0.297647,0.375294 
102784.173394,4,0.000356,0.440000,0.207059 
102784.174123,11,0.000729,0.168235,0.194118 
102784.174569,41,0.000446,0.336471,0.181176 
102784.174904,10,0.000335,0.142353,0.194118 
102784.175277,40,0.000373,0.232941,0.142353 
102784.175538,33,0.000261,0.220000,0.155294 
102784.175780,14,0.000242,0.129412,0.245882 
102784.176428,17,0.000648,0.142353,0.181176 
102784.177191,27,0.000763,0.181176,0.181176 
102784.200045,13,0.022854,0.168235,0.129412 
102784.201670,167,0.001625,0.491765,0.336471 
102784.202357,2,0.000687,0.155294,0.155294 
102784.203129,107,0.000772,0.258824,0.155294 
102784.204156,6,0.001027,0.168235,0.129412 
102784.213786,30,0.009630,0.207059,0.220000 
102784.219921,8,0.006135,0.142353,0.232941 
102784.225385,64,0.005464,0.465882,0.867059 
102797.503325,37,13.277940,0.220000,0.194118 
102810.752287,18,13.248962,0.116471,0.103529 
102814.985641,5,4.233354,0.129412,0.168235 
102814.988838,70,0.003197,0.194118,0.362353 
102814.989883,63,0.001045,0.258824,0.440000 
102817.777553,31,2.787670,0.207059,1.190588 
102818.676571,6,0.899018,0.116471,0.232941 
102818.677133,15,0.000562,0.142353,0.284706 
102970.778967,15,152.101837,0.181176,0.194118 
102970.799927,4,0.020960,0.142353,0.310588 
102970.800353,4,0.000426,0.129412,0.582353 
102970.800942,13,0.000589,0.142353,0.517647 
102970.807684,38,0.006742,0.168235,0.750588 
102970.808724,45,0.001040,0.142353,0.310588 
103054.259486,34,83.450760,0.258824,0.427059 
103054.262022,35,0.002536,0.258824,0.284706 
103054.262910,49,0.000888,0.349412,0.349412 
103054.263467,17,0.000557,0.207059,0.414118 
103054.266179,7,0.002712,0.168235,0.245882 
103054.267000,12,0.000821,0.155294,0.258824 
103054.272061,15,0.005061,0.194118,0.336471 
103054.285463,5,0.013402,0.155294,0.220000 
103078.759182,10,24.473719,0.168235,0.349412 
103078.761457,6,0.002275,0.142353,0.336471 
103078.764299,17,0.002842,0.168235,0.336471 
103081.603328,12,2.839029,0.129412,0.336471 
103081.736315,1,0.132987,0.116471,0.336471 
103085.229714,1,3.493399,0.194118,0.401176 
103086.488501,20,1.258787,0.155294,0.271765 
103086.491036,91,0.002535,0.323529,0.504706 
103086.491478,70,0.000442,0.271765,0.504706 
103086.492329,2,0.000851,0.116471,0.142353 
103086.497412,8,0.005083,0.142353,0.258824 
103100.907771,2,14.410359,0.116471,0.142353 
103225.494164,59,124.586395,0.155294,0.116471 
103312.693757,8,87.199593,0.155294,0.401176 
103313.996408,25,1.302651,0.271765,1.048235 
103317.564150,2,3.567742,0.129412,0.220000 
103317.701035,89,0.136885,0.388235,1.488235 
103317.701940,38,0.000905,0.181176,0.440000 
103317.703384,33,0.001444,0.232941,0.401176 
103333.502945,157,15.799561,0.349412,0.168235 
103333.507881,9,0.004936,0.155294,0.077647 
103334.754715,38,1.246834,0.232941,0.090588 
103334.758392,20,0.003677,0.168235,0.064706 
103412.500727,63,77.742332,0.194118,0.310588 
103412.502992,9,0.002265,0.155294,0.168235 
103428.678692,4,16.175699,0.142353,0.245882 
103428.691538,88,0.012846,0.245882,0.258824 
103428.701928,28,0.010390,0.181176,0.116471 
103428.742690,4,0.040762,0.129412,0.155294 
103432.239311,50,3.496621,0.181176,0.064706 
103433.170808,1,0.931497,0.142353,0.116471 
103444.737557,14,11.566749,0.129412,0.077647 
103444.782527,5,0.044970,0.142353,0.129412 
103448.327540,73,3.545013,0.181176,0.103529 
103448.372634,9,0.045094,0.155294,0.103529 
103455.033417,9,6.660783,0.155294,0.168235 
103458.255226,3,3.221809,0.129412,0.892941 
103458.269283,32,0.014057,0.181176,0.181176 
103458.270188,95,0.000905,0.491765,0.672941 
103458.273828,48,0.003640,0.232941,0.258824 
103459.565027,45,1.291199,0.232941,0.375294 
103459.565858,21,0.000831,0.181176,0.129412 
103459.600047,35,0.034189,0.155294,0.271765 
103459.621613,24,0.021566,0.168235,0.245882 
103459.622510,18,0.000897,0.142353,0.220000 
103460.186870,14,0.564360,0.142353,0.116471 
103460.201926,46,0.015056,0.181176,0.401176 
103460.212844,73,0.010918,0.207059,0.388235 
103460.213779,53,0.000935,0.220000,0.323529 
103460.226884,9,0.013105,0.129412,0.310588 
103461.880784,5,1.653900,0.116471,0.401176 
103461.883954,28,0.003170,0.207059,0.258824 
103464.895022,8,3.011068,0.142353,0.129412 
103464.945364,27,0.050342,0.142353,0.271765 
103468.329466,35,3.384102,0.258824,0.245882 
103469.742993,8,1.413527,0.103529,0.232941 
103469.743264,17,0.000271,0.168235,0.271765 
103469.743587,219,0.000323,0.181176,0.258824 
103469.744088,5,0.000501,0.129412,0.194118 
103469.744641,47,0.000553,0.388235,0.414118 
103469.747731,8,0.003090,0.142353,0.375294 
103472.553701,36,2.805970,0.116471,0.297647 
103472.554727,5,0.001026,0.142353,0.232941 
103472.558886,21,0.004159,0.207059,0.232941 
103472.559135,61,0.000249,0.220000,0.336471 
103472.560428,10,0.001293,0.155294,0.181176 
103472.648104,6,0.087676,0.142353,0.168235 
103475.034223,14,2.386119,0.142353,0.362353 
103475.034735,2,0.000512,0.129412,0.284706 
103475.034951,12,0.000216,0.155294,0.297647 
103475.035184,32,0.000233,0.155294,0.440000 
103475.037752,25,0.002568,0.168235,0.232941 
103475.074179,39,0.036427,0.155294,0.168235 
103511.943015,99,36.868835,0.245882,0.569412 
103511.943601,37,0.000586,0.168235,0.491765 
103511.943981,42,0.000380,0.116471,0.336471 
103511.944803,77,0.000822,0.232941,0.401176 
103511.945211,11,0.000408,0.155294,0.310588 
103511.992361,15,0.047150,0.181176,0.401176 
103512.008582,2,0.016221,0.129412,0.155294 
103513.237040,27,1.228458,0.168235,0.452941 
103513.237686,30,0.000646,0.155294,0.207059 
103513.238637,38,0.000951,0.220000,0.297647 
103513.239314,8,0.000677,0.142353,0.168235 
103513.239750,14,0.000436,0.142353,0.207059 
103513.240172,5,0.000422,0.142353,0.220000 
103513.240937,25,0.000765,0.181176,0.220000 
103513.241472,80,0.000535,0.271765,0.310588 
103513.243560,29,0.002088,0.168235,0.181176 
103513.249001,12,0.005441,0.155294,0.194118 
103532.855079,8,19.606077,0.129412,0.232941 
103558.560863,16,25.705784,0.181176,0.297647 
103558.561959,8,0.001096,0.129412,0.181176 
103558.562817,43,0.000858,0.258824,0.310588 
103558.563519,11,0.000702,0.129412,0.232941 
103558.569868,4,0.006349,0.142353,0.155294 
103561.239505,9,2.669637,0.116471,0.155294 
103563.464144,103,2.224639,0.258824,0.440000 
103563.464578,41,0.000434,0.220000,0.168235 
103563.467663,42,0.003085,0.414118,0.297647 
103573.852449,1,10.384786,0.103529,0.116471 
103574.833112,36,0.980663,0.220000,0.220000 
103574.923754,3,0.090642,0.129412,0.232941 
103574.950260,58,0.026506,0.258824,0.530588 
103581.063876,3,6.113616,0.116471,0.116471 
103581.065454,16,0.001578,0.194118,0.220000 
103581.072046,80,0.006592,0.284706,0.323529 
103582.211520,11,1.139474,0.155294,0.168235 
103582.381076,51,0.169556,0.258824,0.582353 
103583.640510,3,1.259434,0.129412,0.168235 
103583.640980,11,0.000470,0.142353,0.103529 
103584.787963,63,1.146983,0.220000,0.375294 
103584.791616,8,0.003653,0.142353,0.155294 
103587.635471,15,2.843855,0.129412,0.194118 
103587.640617,1,0.005146,0.129412,0.271765 
103587.645378,5,0.004761,0.155294,0.181176 
103587.654074,30,0.008696,0.232941,0.271765 
103588.970716,5,1.316642,0.155294,0.181176 
103588.971759,1,0.001043,0.129412,0.129412 
103588.974994,1,0.003235,0.116471,0.103529 
103638.855421,1,49.880428,0.116471,0.194118 
103638.863446,50,0.008025,0.271765,0.142353 
103638.863743,7,0.000297,0.129412,0.207059 
103638.869254,1,0.005511,0.116471,0.181176 
103638.869937,47,0.000683,0.168235,0.181176 
103638.872661,6,0.002724,0.129412,0.142353 
103639.271100,11,0.398439,0.142353,0.116471 
103640.645834,17,1.374734,0.168235,0.155294 
103640.650110,6,0.004276,0.142353,0.103529 
103679.022790,73,38.372681,0.232941,0.465882 
103679.023675,147,0.000885,0.284706,0.595294 
103679.024114,34,0.000439,0.194118,0.414118 
103679.024485,2,0.000371,0.129412,0.323529 
103679.025077,19,0.000592,0.155294,0.362353 
103679.025371,34,0.000294,0.245882,0.530588 
103679.025700,31,0.000329,0.258824,0.362353 
103679.025961,588,0.000261,0.245882,0.452941 
103679.027277,4,0.001316,0.142353,0.271765 
103679.028301,16,0.001024,0.155294,0.414118 
103679.244847,41,0.216546,0.194118,0.220000 
103679.245870,31,0.001023,0.232941,0.310588 
103685.876613,18,6.630743,0.181176,0.362353 
103692.355977,5,6.479364,0.142353,0.168235 
103692.356826,39,0.000849,0.284706,0.129412 
103692.372586,5,0.015760,0.155294,0.181176 
103693.245154,63,0.872568,0.168235,0.440000 
103693.703070,90,0.457916,0.207059,0.284706 
103693.704090,80,0.001020,0.220000,0.336471 
103693.704466,18,0.000376,0.414118,0.375294 
103693.705312,7,0.000846,0.142353,0.155294 
103693.706359,2,0.001047,0.129412,0.220000 
103693.707621,10,0.001262,0.155294,0.220000 
103704.216735,35,10.509114,0.271765,0.168235 
103713.386188,9,9.169453,0.401176,1.488235 
103734.269004,59,20.882816,0.194118,0.207059 
103760.376330,4,26.107327,0.142353,0.038824 
103760.380872,67,0.004542,0.232941,0.103529 
103767.374365,11,6.993493,0.155294,0.077647 
103767.378663,30,0.004298,0.297647,0.129412 
103767.382316,11,0.003653,0.155294,0.103529 
103783.008115,15,15.625799,0.142353,0.168235 
103783.009082,17,0.000967,0.155294,0.181176 
103783.012187,47,0.003105,0.258824,0.142353 
103783.012479,5,0.000292,0.194118,0.116471 
103783.012763,4,0.000284,0.129412,0.116471 
103811.289499,11,28.276735,0.142353,0.323529 
103811.290910,20,0.001411,0.155294,0.478824 
103811.300394,1,0.009484,0.116471,0.349412 
103811.303278,24,0.002884,0.168235,0.401176 
103811.523241,18,0.219963,0.142353,0.284706 
103811.615549,57,0.092308,0.220000,0.517647 
103811.615817,31,0.000268,0.207059,0.362353 
103811.616072,5,0.000255,0.142353,0.323529 
103811.616668,56,0.000596,0.194118,0.336471 
103811.623111,9,0.006443,0.142353,0.258824 
103815.831596,8,4.208485,0.142353,0.103529 
103846.833175,36,31.001579,0.168235,0.051765 
103860.201639,3,13.368464,0.142353,0.440000 
103860.706733,26,0.505094,0.194118,0.129412 
103860.710692,17,0.003959,0.155294,0.064706 
103860.710913,12,0.000221,0.168235,0.064706 
103873.241037,54,12.530124,0.478824,1.617647 
103873.242188,168,0.001151,0.297647,0.388235 
103873.247849,29,0.005661,0.207059,0.271765 
103883.186182,35,9.938333,0.232941,0.245882 
103883.187128,51,0.000946,0.181176,0.168235 
103883.187687,38,0.000559,0.207059,0.181176 
103883.188221,9,0.000534,0.129412,0.103529 
103890.257370,8,7.069149,0.142353,0.867059 
103890.379651,42,0.122281,0.258824,0.194118 
103890.380031,17,0.000380,0.142353,0.142353 
103890.381827,30,0.001796,0.155294,0.116471 
103891.635552,15,1.253725,0.155294,0.194118 
103891.637784,31,0.002232,0.220000,0.440000 
103891.638276,61,0.000492,0.232941,0.271765 
103891.639520,78,0.001244,0.245882,0.478824 
103900.939835,12,9.300315,0.129412,0.155294 
103911.802763,24,10.862928,0.155294,0.168235 
103932.774935,3,20.972172,0.129412,0.220000 
103932.775455,35,0.000520,0.181176,0.297647 
103932.775806,28,0.000351,0.232941,0.491765 
103932.776896,3,0.001090,0.116471,0.336471 
103932.777852,79,0.000956,0.336471,0.582353 
103932.778253,10,0.000401,0.142353,0.388235 
103946.053888,74,13.275635,0.258824,0.362353 
103946.054541,5,0.000653,0.142353,0.194118 
103946.055109,6,0.000568,0.129412,0.168235 
103950.373546,15,4.318437,0.181176,0.504706 
103950.374059,12,0.000513,0.155294,0.349412 
103950.374376,107,0.000317,0.232941,0.284706 
103971.235192,5,20.860815,0.129412,0.220000 
103998.813543,15,27.578350,0.155294,0.103529 
103998.814140,7,0.000597,0.116471,0.103529 
103998.817366,33,0.003226,0.168235,0.077647 
103998.817893,41,0.000527,0.284706,0.116471 
103998.819807,47,0.001914,0.349412,0.129412 
104026.709297,49,27.889490,0.232941,0.090588 
104031.412969,9,4.703672,0.181176,0.142353 
104031.420527,1,0.007558,0.142353,0.129412 
104040.854536,40,9.434009,0.168235,0.362353 
104049.140563,8,8.286027,0.530588,1.695294 
104049.308825,30,0.168262,0.168235,0.336471 
104052.583636,74,3.274811,0.207059,0.116471 
104066.350522,9,13.766886,0.142353,0.815294 
104066.351131,15,0.000609,0.142353,0.129412 
104103.170334,124,36.819202,0.232941,0.155294 
104103.174238,65,0.003904,0.220000,0.181176 
104105.442424,131,2.268186,0.284706,0.336471 
104106.609760,178,1.167336,0.427059,0.582353 
104110.025888,9,3.416128,0.129412,0.116471 
104143.213837,5,33.187950,0.142353,0.129412 
104143.221231,38,0.007394,0.155294,0.116471 
104148.367989,28,5.146758,0.220000,0.129412 
104173.529159,4,25.161169,0.129412,0.155294 
104178.373974,1,4.844815,0.116471,0.776471 
104197.120957,33,18.746983,0.168235,0.194118 
104206.091032,105,8.970075,0.440000,0.129412 
104206.150943,50,0.059911,0.194118,0.129412 
104206.152856,12,0.001913,0.142353,0.116471 
104206.153423,27,0.000567,0.194118,0.271765 
104206.154005,12,0.000582,0.155294,0.129412 
